group	y
1	-0.159445373810116
2	-0.159445373810116
3	-0.159445373810116
4	-0.159445373810116
5	-0.159445373810116
6	-0.159445373810116
7	-0.159445373810116
8	-0.159445373810116
9	-0.159445373810116
10	-0.159445373810116
11	-0.0979761771233703
12	-0.021395206163898
13	0.0510634071346194
14	0.119536813461935
15	0.184159013393199
16	0.245060906593479
17	0.302370340547458
18	0.356212158816534
19	0.40670824882542
20	0.453977589180425
21	0.498136296521577
22	0.539297671910699
23	0.577572246757635
24	0.613067828286766
25	0.645889544545935
26	0.676139888960002
27	0.703918764431096
28	0.729323526987791
29	0.752449028985322
30	0.773387661858985
31	0.792229398432914
32	0.809061834786322
33	0.823970231679442
34	0.837037555541238
35	0.848344519021095
36	0.857969621106619
37	0.865989186809694
38	0.872477406422961
39	0.877506374348867
40	0.881146127503428
41	0.883464683296876
42	0.884528077193318
43	0.884400399851593
44	0.883143833849431
45	0.880818689993121
46	0.877483443214806
47	0.87319476805955
48	0.868007573764371
49	0.861975038931341
50	0.855148645796947
51	0.84757821409984
52	0.839311934549136
53	0.830396401895415
54	0.820876647606575
55	0.810796172150695
56	0.800196976888049
57	0.789119595574435
58	0.777603125477966
59	0.765685258111469
60	0.753402309582668
61	0.740789250564265
62	0.727879735886107
63	0.714706133751576
64	0.701299554580342
65	0.687689879479669
66	0.673905788346376
67	0.659974787601646
68	0.645923237560821
69	0.631776379440322
70	0.61755836200388
71	0.603292267850188
72	0.589000139344158
73	0.574703004193928
74	0.560420900675761
75	0.546172902509
76	0.531977143383223
77	0.51785084113976
78	0.503810321609713
79	0.48987104211064
80	0.476047614604049
81	0.462353828515863
82	0.448802673221995
83	0.435406360201196
84	0.422176344857331
85	0.409123348013221
86	0.396257377078216
87	0.383587746891648
88	0.371123100244309
89	0.358871428080126
90	0.346840089380156
91	0.335035830731083
92	0.323464805580345
93	0.31213259318006
94	0.301044217221899
95	0.290204164165049
96	0.279616401259434
97	0.269284394266332
98	0.259211124878548
99	0.249399107842299
100	0.239850407782949
101	0.23056665573676
102	0.221549065390812
103	0.212798449033225
104	0.204315233215867
105	0.196099474131665
106	0.188150872708702
107	0.180468789423232
108	0.173052258833776
109	0.165900003838446
110	0.15901044965765
111	0.152381737544334
112	0.146011738223909
113	0.139898065066018
114	0.134038086990291
115	0.128428941108248
116	0.123067545103498
117	0.117950609352376
118	0.113074648787198
119	0.108435994504254
120	0.104030805118708
121	0.0998550778685664
122	0.0959046594698411
123	0.0921752567250844
124	0.0886624468874343
125	0.0853616877823277
126	0.082268327689031
127	0.0793776149841433
128	0.0766847075492221
129	0.0741846819446852
130	0.0718725423521399
131	0.0697432292872933
132	0.0677916280855949
133	0.0660125771627641
134	0.0644008760523548
135	0.0629512932225096
136	0.0616585736740559
137	0.0605174463220961
138	0.059522631163244
139	0.05866884623066
140	0.0579508143390375
141	0.0573632696216925
142	0.0569009638619082
143	0.0565586726206888
144	0.0563312011630723
145	0.0562133901851564
146	0.0562001213439888
147	0.0562863225924753
148	0.0564669733214564
149	0.0567371093111064
150	0.0570918274938057
151	0.0575262905306405
152	0.0580357312036797
153	0.0586154566261839
154	0.0592608522728972
155	0.0599673858325738
156	0.0607306108848939
157	0.061546170403918
158	0.0624098000902349
159	0.0633173315339537
160	0.0642646952106929
161	0.0652479233127193
162	0.0662631524173872
163	0.0673066259950334
164	0.0683746967584766
165	0.0694638288562762
166	0.0705705999119018
167	0.0716917029109658
168	0.0728239479386709
169	0.073964263769626
170	0.0751096993121819
171	0.0762574249094385
172	0.077404733499078
173	0.0785490416341735
174	0.079687890367128
175	0.0808189459988942
176	0.081940000695628
177	0.083048972974929
178	0.0841439080638178
179	0.0852229781306055
180	0.0862844823928056
181	0.0873268471032405
182	0.0883486254164973
183	0.0893484971378811
184	0.0903252683570229
185	0.0912778709682902
186	0.0922053620801551
187	0.0931069233156717
188	0.0939818600062141
189	0.094829600280629
190	0.0956496940519535
191	0.0964418119038516
192	0.097205743878921
193	0.0979413981710232
194	0.0986487997237882
195	0.0993280887374472
196	0.0999795190861446
197	0.100603456647883
198	0.101200377549249
199	0.101770866327085
200	0.102315614009235
201	0.102835416116546
202	0.103331170588257
203	0.103803875632931
204	0.104254627507089
205	0.104684618223696
206	0.105095133192645
207	0.105487548795398
208	0.105863329895938
209	0.106224027290173
210	0.10657127509596
211	0.106906788085889
212	0.107232358964982
213	0.107549855595465
214	0.10786121817076
215	0.108168456340848
216	0.108473646291159
217	0.108778927777144
218	0.109086501116668
219	0.109398624142399
220	0.109717609116316
221	0.110045819608521
222	0.110385667342475
223	0.110739609008838
224	0.111110143050048
225	0.111499806417793
226	0.111911171305539
227	0.112346841858255
228	0.112809450861489
229	0.113301656411957
230	0.113826138571783
231	0.114385596008551
232	0.114982742623321
233	0.115620304168759
234	0.116301014859535
235	0.11702761397714
236	0.117802842471271
237	0.118629439559948
238	0.119510139330501
239	0.120447667343584
240	0.121444737242381
241	0.122504047369128
242	0.123628277391141
243	0.12482008493846
244	0.126082102255303
245	0.127416932867448
246	0.128827148267717
247	0.130315284621708
248	0.131883839495918
249	0.133535268610428
250	0.135271982618286
251	0.137096343913747
252	0.139010663471522
253	0.141017197719188
254	0.143118145444911
255	0.145315644742634
256	0.147611769996883
257	0.150008528909346
258	0.152507859569366
259	0.155111627570519
260	0.157821623175412
261	0.160639558530861
262	0.163567064935605
263	0.166605690162699
264	0.169756895838741
265	0.1730220548821
266	0.176402449002266
267	0.179899266262511
268	0.183513598707979
269	0.187246440061392
270	0.191098683488486
271	0.195071119435364
